,Data,Avaliação
436,October 2018,4
437,November 2018,5
438,November 2018,5
439,November 2018,5
440,November 2018,4
441,October 2018,3
442,November 2018,4
443,February 2018,5
444,October 2018,3
445,October 2018,4
446,October 2018,4
447,October 2018,4
448,September 2018,5
449,October 2018,5
450,October 2018,4
451,September 2018,5
452,October 2018,4
453,October 2018,5
454,October 2018,4
455,October 2018,5
456,October 2018,4
457,October 2018,5
458,October 2018,5
459,October 2018,4
460,September 2018,4
461,July 2018,5
462,September 2018,5
463,October 2018,5
464,October 2018,4
465,October 2018,1
466,September 2018,4
467,September 2018,5
468,September 2018,4
469,September 2018,5
470,September 2018,4
471,September 2018,5
472,September 2018,5
473,September 2018,5
474,September 2018,5
475,September 2018,5
476,September 2018,1
477,September 2018,1
478,September 2018,5
479,September 2018,5
480,September 2018,5
481,September 2018,2
482,September 2018,4
483,September 2018,4
484,March 2018,4
485,September 2018,4
486,August 2018,3
487,September 2018,4
488,September 2018,3
489,September 2018,5
490,August 2018,4
491,September 2018,5
492,September 2018,2
493,July 2018,3
494,December 2017,5
495,August 2018,2
496,August 2018,4
497,September 2018,5
498,September 2018,5
499,August 2018,3
500,August 2018,4
501,August 2018,4
502,January 2018,4
503,August 2018,5
504,August 2018,5
505,August 2018,5
506,August 2018,5
507,August 2018,3
508,August 2018,4
509,August 2018,4
510,August 2018,4
511,August 2018,1
512,September 2017,4
513,August 2018,4
514,August 2018,5
515,August 2018,5
516,August 2018,4
517,August 2018,4
518,August 2018,3
519,August 2018,4
520,August 2018,5
521,July 2018,4
522,April 2018,4
523,August 2018,2
524,August 2018,5
525,August 2018,5
526,August 2018,4
527,August 2018,3
528,June 2018,4
529,July 2018,4
530,July 2018,5
531,July 2018,3
532,July 2018,4
533,July 2018,1
534,July 2018,1
535,July 2018,4
536,July 2018,5
537,May 2018,5
538,July 2018,4
539,July 2018,5
540,July 2018,5
541,July 2018,5
542,June 2018,2
543,July 2018,4
544,July 2018,4
545,July 2018,4
546,July 2018,3
547,June 2018,5
548,February 2018,5
549,June 2018,3
550,June 2018,5
551,June 2018,5
552,July 2018,2
553,July 2018,5
554,May 2018,5
555,June 2018,5
556,June 2018,5
557,June 2018,5
558,June 2018,5
559,June 2018,2
560,June 2018,5
561,June 2018,3
562,June 2018,5
563,June 2018,5
564,April 2018,4
565,June 2018,2
566,June 2018,5
567,June 2018,2
568,May 2018,2
569,July 2017,5
570,February 2018,4
571,June 2018,3
572,June 2018,5
573,May 2018,4
574,May 2018,4
575,June 2018,1
576,June 2018,5
577,June 2018,2
578,May 2018,5
579,May 2018,5
580,February 2018,4
581,June 2018,5
582,May 2018,2
583,May 2018,5
584,May 2018,5
585,June 2018,4
586,June 2018,5
587,May 2018,5
588,March 2018,5
589,May 2018,1
590,April 2018,3
591,May 2018,4
592,May 2018,4
593,May 2018,4
594,May 2018,4
595,May 2018,4
596,May 2018,4
597,May 2018,4
598,May 2018,2
599,May 2018,3
600,May 2018,4
601,May 2018,4
602,May 2018,2
603,April 2018,4
604,April 2018,5
605,November 2017,5
606,May 2018,5
607,April 2018,5
608,April 2018,4
609,May 2018,2
610,April 2018,5
611,May 2018,4
612,May 2018,4
613,April 2018,4
614,April 2018,4
615,April 2018,5
616,April 2018,4
617,April 2018,4
618,April 2018,3
619,May 2017,3
620,April 2018,4
621,April 2018,5
622,April 2018,4
623,April 2018,4
624,February 2018,4
625,April 2018,5
626,April 2018,3
627,April 2018,3
628,April 2018,3
629,August 2017,4
630,April 2018,4
631,April 2018,4
632,April 2018,5
633,August 2017,3
634,April 2018,5
635,April 2018,1
636,April 2018,4
637,January 2018,5
638,April 2018,3
639,April 2018,4
640,April 2018,4
641,March 2018,5
642,March 2018,4
643,March 2018,5
644,March 2018,4
645,November 2017,5
646,March 2018,4
647,March 2018,4
648,March 2018,4
649,January 2018,5
650,January 2018,5
651,March 2018,3
652,March 2018,2
653,March 2018,5
654,March 2018,1
655,March 2018,4
656,August 2017,5
657,March 2018,5
658,March 2018,3
659,March 2018,5
