,Data,Avaliação
141,February 2019,4
142,February 2019,3
143,January 2019,3
144,January 2019,3
145,February 2019,5
146,January 2019,5
147,January 2019,5
148,January 2019,5
149,January 2019,4
150,December 2018,3
151,January 2019,3
152,January 2019,3
153,January 2019,3
154,January 2019,3
155,August 2018,4
156,August 2018,4
157,December 2018,4
158,December 2018,3
159,December 2018,3
160,December 2018,5
161,November 2018,5
162,December 2018,2
163,November 2018,1
164,December 2017,3
165,November 2018,3
166,November 2018,3
167,November 2018,5
168,October 2018,5
169,October 2018,5
170,September 2018,3
171,October 2018,5
172,October 2018,3
173,August 2018,5
174,October 2018,5
175,July 2018,5
176,October 2018,5
177,September 2018,5
178,September 2018,4
179,July 2018,5
180,September 2018,4
181,September 2018,4
182,September 2018,3
183,September 2018,4
184,September 2018,4
185,September 2018,4
186,September 2018,4
187,August 2018,4
188,September 2018,4
189,September 2018,4
190,September 2018,4
191,September 2018,3
192,September 2018,3
193,May 2018,5
194,August 2018,5
195,July 2018,5
196,August 2018,5
197,August 2018,5
198,July 2018,4
199,August 2018,4
200,August 2018,4
201,September 2017,4
202,August 2018,5
203,July 2018,4
204,August 2018,3
205,June 2018,5
206,July 2018,4
207,August 2018,5
208,August 2018,3
209,April 2018,3
210,August 2018,3
211,July 2018,5
212,July 2018,4
213,July 2018,5
214,May 2018,4
215,July 2018,4
216,May 2018,5
217,June 2018,4
218,April 2018,4
219,March 2018,3
220,March 2018,2
221,June 2018,4
222,July 2018,2
223,February 2018,5
224,June 2018,4
225,June 2018,5
226,October 2017,3
227,February 2018,4
228,March 2018,4
229,March 2018,4
230,March 2018,2
231,June 2018,4
232,July 2018,2
233,February 2018,5
234,June 2018,4
235,June 2018,5
236,October 2017,3
237,February 2018,4
238,March 2018,4
239,March 2018,4
240,May 2018,4
241,May 2018,5
242,May 2018,5
243,May 2018,2
244,May 2018,5
245,September 2017,4
246,May 2018,1
247,May 2018,5
248,May 2018,5
249,May 2018,4
250,April 2018,5
251,May 2018,4
252,April 2018,3
253,April 2018,5
254,April 2018,4
255,April 2018,5
256,April 2018,4
257,July 2017,4
258,April 2018,1
259,July 2017,3
260,January 2018,5
261,July 2017,5
262,October 2017,3
263,March 2018,2
264,March 2018,3
265,March 2018,3
266,March 2018,4
267,April 2017,2
268,December 2017,5
269,February 2018,5
270,March 2018,4
271,February 2018,5
272,February 2018,5
273,February 2018,5
274,December 2017,3
275,October 2017,4
276,January 2018,2
277,February 2017,5
278,April 2017,4
279,January 2018,4
280,January 2018,1
281,January 2018,5
282,December 2017,4
283,January 2018,3
284,December 2017,2
285,January 2018,4
286,November 2017,4
287,June 2017,2
288,February 2017,4
289,December 2017,3
290,January 2018,5
291,December 2017,2
292,December 2017,3
293,December 2017,5
294,January 2017,5
295,December 2017,4
296,November 2017,4
297,December 2017,4
298,November 2017,4
299,November 2017,5
300,November 2017,4
301,November 2017,3
302,November 2017,4
303,November 2017,4
304,October 2017,4
305,October 2017,4
306,September 2017,5
307,October 2017,4
308,October 2017,5
309,September 2017,5
310,October 2017,5
311,October 2017,4
312,October 2017,4
313,October 2017,5
314,October 2017,4
315,October 2017,3
316,October 2017,4
317,October 2017,4
318,October 2017,4
319,October 2017,5
320,September 2017,4
321,July 2017,3
322,September 2017,4
323,October 2016,4
324,September 2017,5
325,September 2017,4
326,August 2017,5
327,September 2017,5
328,September 2017,4
329,September 2017,4
330,September 2017,5
331,September 2017,5
332,August 2017,3
333,August 2017,3
334,August 2017,4
335,August 2017,5
336,August 2017,1
337,August 2017,5
338,May 2017,4
339,August 2017,3
340,July 2017,4
341,July 2017,5
342,August 2017,5
343,August 2017,3
344,August 2017,3
345,August 2017,4
346,August 2017,3
347,August 2017,3
348,August 2017,3
349,August 2017,3
350,July 2017,3
351,July 2017,3
352,July 2017,3
353,July 2017,5
354,March 2017,3
355,January 2017,4
356,July 2017,3
357,July 2017,3
358,July 2017,5
359,January 2017,4
360,June 2017,4
361,November 2016,4
362,July 2017,4
363,July 2017,4
364,June 2017,4
365,June 2017,3
366,June 2017,5
367,June 2017,3
368,June 2017,4
369,June 2017,3
