,Data,Avaliação
265,October 2019,3
266,October 2019,5
267,October 2019,4
268,October 2019,1
269,October 2019,5
270,October 2019,4
271,October 2019,5
272,October 2019,1
273,October 2019,5
274,October 2019,4
275,October 2019,4
276,October 2019,5
277,October 2019,5
278,October 2019,5
279,October 2019,5
280,October 2019,4
281,September 2019,5
282,October 2019,1
283,September 2019,4
284,October 2019,5
285,October 2019,4
286,October 2019,5
287,October 2019,5
288,October 2019,4
289,October 2019,5
290,October 2019,3
291,October 2019,5
292,October 2019,5
293,October 2019,5
294,October 2019,5
295,October 2019,5
296,October 2019,5
297,October 2019,4
298,October 2019,4
299,October 2019,5
300,October 2019,4
301,October 2019,5
302,October 2019,2
303,October 2019,4
304,October 2019,5
305,October 2019,3
306,October 2019,5
307,October 2019,5
308,April 2019,4
309,September 2019,5
310,October 2019,4
311,October 2019,5
312,October 2019,4
313,October 2019,4
314,October 2019,5
315,October 2019,5
316,November 2018,5
317,October 2019,5
318,October 2019,4
319,October 2019,4
320,October 2019,4
321,October 2019,5
322,October 2019,4
323,October 2019,4
324,October 2019,5
325,October 2019,5
326,October 2019,4
327,October 2019,3
328,October 2019,3
329,October 2019,5
330,October 2019,4
331,October 2019,5
332,October 2019,3
333,May 2019,5
334,October 2019,3
335,October 2019,5
336,September 2019,5
337,October 2019,2
338,October 2019,3
339,October 2019,2
340,October 2019,1
341,October 2019,4
342,October 2019,5
343,October 2019,5
344,October 2019,5
345,October 2019,5
346,October 2019,5
347,October 2019,5
348,September 2019,4
349,October 2019,5
350,October 2019,4
351,September 2019,3
352,October 2019,5
353,October 2019,5
354,October 2019,5
355,October 2019,5
356,October 2019,4
357,October 2019,3
358,October 2019,5
359,September 2019,5
360,October 2019,4
361,October 2019,5
362,September 2019,4
363,September 2019,3
364,October 2019,4
365,September 2019,5
366,October 2019,4
367,September 2019,5
368,October 2019,5
369,October 2019,5
370,September 2019,5
371,October 2019,5
372,October 2019,3
373,August 2019,5
374,October 2019,4
375,September 2019,5
376,October 2019,5
377,October 2019,4
378,October 2019,5
379,October 2019,3
380,September 2019,3
381,September 2019,2
382,October 2019,5
383,October 2019,2
384,September 2019,5
385,October 2019,5
386,October 2019,5
387,September 2019,4
388,September 2019,4
389,September 2019,5
390,October 2019,5
391,October 2019,4
392,October 2019,5
393,September 2019,5
394,September 2019,5
395,October 2019,5
396,September 2019,5
397,October 2019,4
398,September 2019,4
399,September 2019,4
400,August 2019,5
401,September 2019,5
402,September 2019,2
403,September 2019,4
404,September 2019,4
405,September 2019,5
406,September 2019,4
407,September 2019,3
408,September 2019,5
409,September 2019,5
410,September 2019,4
411,September 2019,4
412,September 2019,4
413,September 2019,4
414,September 2019,2
415,September 2019,5
416,September 2019,5
417,September 2019,2
418,September 2019,5
419,September 2019,5
420,September 2019,5
421,September 2019,5
422,September 2019,5
423,September 2019,5
424,September 2019,5
425,September 2019,2
426,September 2019,5
427,September 2019,5
428,September 2019,5
429,September 2019,4
430,September 2019,5
431,September 2019,5
432,September 2019,5
433,September 2019,5
434,September 2019,1
435,September 2019,5
436,September 2019,4
437,September 2019,5
438,September 2019,2
439,September 2019,3
440,September 2019,5
441,September 2019,5
442,September 2019,5
443,October 2018,4
444,September 2019,4
445,September 2019,5
446,September 2019,5
447,September 2019,5
448,September 2019,5
449,September 2019,4
450,September 2019,2
451,September 2019,5
452,September 2019,4
453,September 2019,4
454,September 2019,4
455,September 2019,5
456,September 2019,5
457,September 2019,5
458,October 2018,4
459,September 2019,5
460,September 2019,5
461,September 2019,5
462,September 2019,5
463,September 2019,4
464,September 2019,4
465,September 2019,5
466,September 2019,4
467,August 2019,5
468,August 2019,3
469,August 2019,5
470,September 2019,5
471,September 2019,4
472,September 2019,5
473,September 2019,5
474,September 2019,4
475,September 2019,5
476,September 2019,5
477,September 2019,5
478,September 2019,5
479,September 2019,5
480,September 2019,4
481,September 2019,2
482,September 2019,5
483,September 2019,4
484,September 2019,4
485,September 2019,5
486,September 2019,5
487,September 2019,5
488,September 2019,4
489,September 2019,4
490,November 2018,4
491,August 2019,4
492,September 2019,5
493,September 2019,5
494,September 2019,4
495,September 2019,5
496,August 2019,5
497,September 2019,4
498,August 2019,3
499,September 2019,5
500,September 2019,5
501,September 2019,5
502,September 2019,4
503,September 2019,5
504,September 2019,4
505,September 2019,4
506,August 2019,5
507,September 2019,4
508,September 2019,4
509,August 2019,5
510,September 2019,4
511,August 2019,5
512,September 2019,5
513,September 2019,4
514,September 2019,5
515,September 2019,3
516,September 2019,4
517,August 2019,5
518,September 2019,4
519,August 2019,4
520,September 2019,5
521,August 2019,5
522,September 2019,4
523,September 2019,5
524,November 2018,5
525,August 2019,4
526,August 2019,4
527,August 2019,3
528,August 2019,3
529,August 2019,5
530,August 2019,1
531,August 2019,5
532,August 2019,5
533,August 2019,5
534,August 2019,5
535,August 2019,5
536,August 2019,4
537,August 2019,5
538,September 2018,4
539,August 2019,2
540,August 2019,5
541,August 2019,4
542,August 2019,3
543,August 2019,5
544,August 2019,4
545,August 2019,5
546,August 2019,5
547,August 2019,4
548,August 2019,5
549,August 2019,4
550,August 2019,5
551,August 2019,2
552,August 2019,3
553,August 2019,5
554,August 2019,5
555,August 2019,5
556,August 2019,4
557,August 2019,4
558,August 2019,4
559,August 2019,4
560,August 2019,4
561,August 2019,5
562,August 2019,5
563,August 2019,4
564,August 2019,5
565,August 2019,4
566,August 2019,5
567,August 2019,5
568,August 2019,4
569,August 2019,5
570,August 2019,5
571,August 2019,4
572,August 2019,5
573,August 2019,3
574,July 2019,4
575,August 2019,4
576,August 2019,3
577,July 2019,4
578,August 2019,4
579,August 2019,1
580,August 2019,4
581,July 2019,5
582,February 2019,4
583,August 2019,5
584,August 2019,5
585,August 2019,3
586,August 2019,4
587,August 2019,5
588,August 2019,4
589,August 2019,4
590,August 2019,3
591,August 2019,5
592,August 2019,3
593,August 2019,5
594,August 2019,5
595,August 2019,4
596,August 2019,4
597,August 2019,5
598,August 2019,5
599,August 2019,5
600,August 2019,5
601,August 2019,5
602,July 2019,5
603,August 2019,5
604,August 2019,4
605,August 2019,3
606,August 2019,5
607,July 2019,4
608,August 2019,4
609,August 2019,4
610,August 2019,1
611,September 2018,5
612,April 2019,3
613,August 2019,2
614,August 2019,5
615,August 2019,3
616,August 2019,4
617,August 2019,1
618,August 2019,4
619,June 2019,5
620,August 2019,1
621,August 2019,2
622,August 2019,4
623,August 2019,4
624,September 2018,4
625,July 2019,5
626,July 2019,4
627,July 2019,4
628,August 2019,4
629,August 2019,3
630,August 2019,5
631,August 2019,4
632,April 2019,4
633,July 2019,5
634,July 2019,5
635,August 2019,4
636,July 2019,5
637,July 2019,4
638,July 2019,4
639,July 2019,3
640,July 2019,5
641,August 2019,4
642,August 2019,3
643,July 2019,4
644,July 2019,5
645,August 2019,5
646,July 2019,4
647,July 2019,5
648,July 2019,3
649,August 2019,4
650,July 2019,3
651,May 2019,3
652,July 2019,3
653,July 2019,3
654,July 2019,5
655,July 2019,5
656,July 2019,5
657,July 2019,5
658,July 2019,4
659,July 2019,5
660,July 2019,5
661,July 2019,4
662,July 2019,4
663,July 2019,5
664,July 2019,4
665,July 2019,5
666,June 2019,5
667,July 2019,5
668,July 2019,2
669,April 2019,3
670,July 2019,5
671,July 2019,5
672,July 2019,4
673,July 2019,5
674,July 2019,1
675,July 2019,3
676,July 2019,5
677,October 2018,5
678,July 2019,5
679,July 2019,5
680,July 2019,5
681,July 2019,5
682,June 2019,5
683,July 2019,5
684,July 2019,4
685,September 2018,4
686,March 2019,4
687,July 2019,5
688,June 2019,4
689,June 2019,4
690,July 2019,5
691,July 2019,4
692,June 2019,3
693,June 2019,4
694,June 2019,4
695,July 2019,5
696,July 2019,3
697,June 2019,1
698,July 2019,1
699,June 2019,5
700,July 2019,5
701,September 2018,5
702,July 2019,4
703,June 2019,5
704,June 2019,4
705,July 2019,3
706,June 2019,5
707,June 2019,5
708,June 2019,4
709,June 2019,5
710,June 2019,4
711,June 2019,5
712,November 2018,4
713,June 2019,4
714,June 2019,3
715,June 2019,4
716,June 2019,4
717,June 2019,4
718,June 2019,5
719,June 2019,5
720,June 2019,5
721,June 2019,4
722,June 2019,3
723,May 2019,4
724,May 2019,5
725,May 2019,4
726,May 2019,4
727,June 2019,2
728,May 2019,4
729,April 2019,3
730,May 2019,4
731,May 2019,4
732,April 2019,5
733,May 2019,4
734,May 2019,5
735,May 2019,5
736,May 2019,4
737,May 2019,4
738,May 2019,4
739,May 2019,5
740,May 2019,4
741,May 2019,2
742,May 2019,5
743,May 2019,5
744,May 2019,3
745,May 2019,4
746,May 2019,4
747,May 2019,5
748,April 2019,4
749,May 2019,4
750,May 2019,5
751,May 2019,5
752,May 2019,4
753,April 2019,4
754,May 2019,2
755,May 2019,2
756,May 2019,2
757,May 2019,3
758,May 2019,5
759,May 2019,5
760,April 2019,4
761,May 2019,5
762,May 2019,4
763,April 2019,4
764,March 2019,1
765,May 2019,5
766,April 2019,5
767,May 2019,5
768,May 2019,4
769,May 2019,4
770,April 2019,4
771,May 2019,5
772,May 2019,4
773,April 2019,4
774,March 2019,1
775,May 2019,5
776,April 2019,5
777,May 2019,5
778,May 2019,4
779,May 2019,4
780,April 2019,4
781,May 2019,5
782,May 2019,4
783,April 2019,4
784,March 2019,1
785,May 2019,5
786,April 2019,5
787,May 2019,5
788,May 2019,4
789,May 2019,4
790,April 2019,4
791,May 2019,5
792,May 2019,4
793,April 2019,4
794,March 2019,1
795,May 2019,5
796,April 2019,5
797,May 2019,5
798,May 2019,4
799,May 2019,4
800,April 2019,5
801,April 2019,5
802,March 2019,5
803,March 2019,4
804,March 2019,4
805,July 2018,5
806,March 2019,4
807,November 2018,4
808,March 2019,5
809,August 2018,5
810,March 2019,5
811,February 2019,5
812,March 2019,4
813,March 2019,5
814,February 2019,5
815,March 2019,5
816,April 2018,5
817,March 2019,3
818,March 2019,3
819,October 2018,5
820,March 2019,5
821,February 2019,5
822,March 2019,4
823,March 2019,5
824,March 2019,4
825,October 2018,5
826,March 2019,4
827,March 2019,4
828,December 2018,4
829,March 2019,4
830,November 2018,4
831,February 2019,3
832,March 2019,5
833,December 2018,4
834,March 2019,4
835,February 2019,4
836,February 2019,3
837,February 2019,4
838,February 2019,5
839,February 2019,1
840,February 2019,3
841,February 2019,5
842,February 2019,4
843,February 2019,4
844,February 2019,4
845,February 2019,1
846,February 2019,1
847,February 2019,1
848,December 2018,5
849,February 2019,4
850,February 2019,3
851,February 2019,5
852,February 2019,5
853,February 2019,4
854,February 2019,4
855,January 2019,5
856,February 2019,2
857,January 2019,5
858,February 2019,4
859,January 2019,4
860,February 2019,2
861,September 2018,5
862,February 2019,3
863,February 2019,5
864,April 2018,5
865,January 2019,5
866,January 2019,5
867,January 2019,3
868,January 2019,5
869,January 2019,5
870,February 2019,4
871,February 2019,5
872,January 2019,5
873,February 2019,4
874,January 2019,5
875,February 2019,5
876,January 2019,4
877,January 2019,5
878,January 2019,5
879,January 2019,5
880,January 2019,3
881,January 2019,4
882,January 2019,5
883,January 2019,4
884,January 2019,5
885,January 2019,5
886,January 2019,4
887,January 2019,4
888,November 2018,5
889,January 2019,5
890,January 2019,4
891,December 2018,5
892,October 2018,5
893,September 2018,4
894,November 2018,4
895,January 2019,4
896,January 2019,5
897,January 2019,5
898,January 2019,4
899,April 2018,4
900,January 2019,4
901,January 2019,3
902,January 2019,5
903,August 2018,5
904,January 2019,4
905,November 2018,5
906,December 2018,4
907,January 2019,5
908,December 2018,3
909,December 2018,3
910,December 2018,4
911,December 2018,5
912,December 2018,4
913,January 2019,5
914,December 2018,4
915,December 2018,2
916,December 2018,3
917,December 2018,3
918,December 2018,5
919,December 2018,4
920,December 2018,3
921,December 2018,5
922,November 2018,4
923,December 2018,1
924,July 2018,4
925,December 2018,5
926,December 2018,4
927,December 2018,5
928,September 2018,5
929,September 2018,5
930,December 2018,4
931,September 2018,5
932,October 2018,4
933,December 2018,4
934,November 2018,4
935,November 2018,5
936,January 2018,5
937,August 2018,5
938,December 2018,3
939,December 2018,1
940,November 2018,5
941,November 2018,5
942,November 2018,4
943,November 2018,1
944,November 2018,4
945,November 2018,4
946,November 2018,5
947,November 2018,3
948,November 2018,4
949,November 2018,5
950,November 2018,1
951,November 2018,4
952,November 2018,5
953,November 2018,5
954,November 2018,4
955,November 2018,5
956,November 2018,5
957,November 2018,5
958,October 2018,5
959,November 2018,5
960,November 2018,1
961,November 2018,5
962,November 2018,5
963,May 2018,5
964,October 2018,2
965,October 2018,5
966,October 2018,4
967,October 2018,5
968,November 2018,5
969,July 2018,5
970,October 2018,5
971,October 2018,5
972,November 2018,4
973,October 2018,5
974,November 2018,4
975,June 2018,4
976,December 2017,4
977,October 2018,5
978,October 2018,5
979,September 2018,5
