,Data,Avaliação
151,August 2022,1
152,August 2022,1
153,August 2022,1
154,August 2022,3
155,August 2022,1
156,July 2022,5
157,August 2022,4
158,August 2022,2
159,August 2022,3
160,August 2022,4
161,December 2021,5
162,August 2022,1
163,August 2022,2
164,August 2022,1
165,August 2022,1
166,August 2022,3
167,August 2022,5
168,August 2022,4
169,August 2022,5
170,August 2022,1
171,July 2022,1
172,July 2022,2
173,August 2022,1
174,August 2022,5
175,August 2022,5
176,June 2022,5
177,August 2022,2
178,July 2022,1
179,May 2022,1
180,August 2022,5
181,July 2022,3
182,June 2022,1
183,July 2022,2
184,August 2022,4
185,July 2022,5
186,July 2022,2
187,August 2022,2
188,August 2022,1
189,July 2022,3
190,August 2022,5
191,July 2022,3
192,July 2022,3
193,July 2022,1
194,July 2022,5
195,July 2022,5
196,July 2022,5
197,July 2022,2
198,July 2022,3
199,July 2022,3
200,July 2022,2
201,July 2022,4
202,July 2022,1
203,July 2022,3
204,July 2022,2
205,May 2022,5
206,July 2022,1
207,July 2022,1
208,July 2022,1
209,July 2022,2
210,July 2022,1
211,July 2022,2
212,May 2022,4
213,July 2022,1
214,July 2022,2
215,July 2022,5
216,July 2022,1
217,July 2022,1
218,July 2022,1
219,July 2022,1
220,July 2022,2
221,July 2022,4
222,July 2022,3
223,July 2022,3
224,July 2022,1
225,July 2022,1
226,July 2022,2
227,July 2022,5
228,July 2022,1
229,July 2022,3
230,July 2022,1
231,July 2022,5
232,July 2022,4
233,July 2022,1
234,July 2022,1
235,July 2022,1
236,July 2022,1
237,July 2022,1
238,July 2022,3
239,July 2022,5
240,February 2022,5
241,July 2022,1
242,July 2022,1
243,July 2022,1
244,July 2022,1
245,July 2022,2
246,July 2022,1
247,July 2022,1
248,July 2022,3
249,July 2022,5
250,July 2022,5
251,July 2022,3
252,July 2022,2
253,July 2022,1
254,July 2022,1
255,July 2022,5
256,July 2022,2
257,July 2022,4
258,July 2022,1
259,July 2022,3
260,July 2022,1
261,June 2022,4
262,July 2022,2
263,July 2022,1
264,July 2022,3
265,July 2022,1
266,July 2022,2
267,July 2022,2
268,July 2022,5
269,July 2022,1
270,August 2021,5
271,July 2022,2
272,July 2022,2
273,July 2022,2
274,June 2022,2
275,July 2022,1
276,July 2022,2
277,July 2022,5
278,July 2022,1
279,July 2022,1
280,July 2022,2
281,June 2022,5
282,July 2022,3
283,June 2022,5
284,April 2022,5
285,July 2022,2
286,July 2022,2
287,July 2022,4
288,July 2022,2
289,June 2022,1
290,July 2022,3
291,June 2022,2
292,July 2022,1
293,June 2022,4
294,July 2022,1
295,May 2022,5
296,June 2022,2
297,June 2022,3
298,June 2022,2
299,June 2022,2
300,June 2022,5
301,June 2022,4
302,June 2022,1
303,June 2022,1
304,June 2022,3
305,June 2022,2
306,June 2022,1
307,June 2022,5
308,June 2022,2
309,June 2022,4
310,June 2022,5
311,June 2022,1
312,June 2022,4
313,June 2022,5
314,June 2022,3
315,April 2022,4
316,June 2022,3
317,June 2022,5
318,June 2022,1
319,June 2022,2
320,June 2022,1
321,June 2022,1
322,June 2022,2
323,June 2022,1
324,June 2022,3
325,June 2022,3
326,June 2022,1
327,June 2022,1
328,June 2022,3
329,May 2022,2
330,June 2022,3
331,June 2022,1
332,June 2022,1
333,June 2022,1
334,June 2022,2
335,June 2022,1
336,June 2022,2
337,June 2022,2
338,June 2022,1
339,June 2022,1
340,June 2022,2
341,June 2022,3
342,June 2022,1
343,June 2022,4
344,June 2022,3
345,May 2022,1
346,June 2022,3
347,June 2022,4
348,June 2022,3
349,June 2022,3
350,June 2022,2
351,June 2022,1
352,June 2022,3
353,June 2022,5
354,June 2022,2
355,June 2022,1
356,June 2022,3
357,June 2022,1
358,June 2022,3
359,June 2022,2
360,June 2022,5
361,June 2022,3
362,June 2022,5
363,June 2022,5
364,June 2022,3
365,June 2022,2
366,June 2022,5
367,June 2022,5
368,June 2022,3
369,June 2022,1
370,July 2021,4
371,June 2022,3
372,June 2022,3
373,June 2022,1
374,June 2022,3
375,May 2022,2
376,June 2022,2
377,May 2022,1
378,June 2022,5
379,June 2022,5
380,May 2022,4
381,May 2022,2
382,June 2022,5
383,June 2022,2
384,June 2022,2
385,June 2022,3
386,May 2022,2
387,June 2022,1
388,June 2022,5
389,June 2022,1
390,June 2022,3
391,May 2022,1
392,June 2022,4
393,May 2022,3
394,none,2
395,May 2022,3
396,May 2022,2
397,June 2022,2
398,May 2022,3
399,May 2022,2
400,June 2022,2
401,May 2022,1
402,May 2022,5
403,May 2022,2
404,May 2022,2
405,May 2022,1
406,March 2022,3
407,May 2022,3
408,July 2021,3
409,May 2022,3
410,May 2022,3
411,May 2022,1
412,May 2022,4
413,May 2022,3
414,January 2022,2
415,May 2022,5
416,May 2022,2
417,May 2022,1
418,May 2022,3
419,May 2022,1
420,May 2022,2
421,May 2022,1
422,February 2022,5
423,May 2022,1
424,May 2022,4
425,September 2021,1
426,May 2022,2
427,May 2022,2
428,May 2022,2
429,May 2022,1
430,May 2022,2
431,May 2022,3
432,May 2022,2
433,May 2022,5
434,May 2022,3
435,May 2022,2
436,May 2022,2
437,May 2022,1
438,May 2022,2
439,May 2022,2
440,May 2022,1
441,May 2022,3
442,May 2022,2
443,May 2022,5
444,May 2022,5
445,May 2022,5
446,May 2022,3
447,May 2022,5
448,May 2022,2
449,May 2022,2
450,May 2022,1
451,May 2022,1
452,May 2022,2
453,May 2022,5
454,May 2022,2
455,May 2022,1
456,May 2022,3
457,May 2022,1
458,May 2022,3
459,May 2022,2
460,May 2022,2
461,May 2022,1
462,May 2022,3
463,May 2022,2
464,May 2022,1
465,May 2022,2
466,May 2022,5
467,May 2022,1
468,May 2022,1
469,April 2022,4
470,May 2022,4
471,May 2022,5
472,May 2022,1
473,May 2022,4
474,May 2022,5
475,May 2022,5
476,May 2022,1
477,May 2022,4
478,May 2022,4
479,April 2022,2
480,April 2022,3
481,May 2022,3
482,May 2022,3
483,May 2022,4
484,May 2022,5
485,April 2022,1
486,April 2022,2
487,May 2022,3
488,April 2022,4
489,May 2022,3
490,May 2022,4
491,April 2022,3
492,May 2022,1
493,May 2022,5
494,December 2021,1
495,May 2022,2
496,May 2022,2
497,April 2022,2
498,May 2022,5
499,April 2022,1
500,April 2022,1
501,April 2022,3
502,April 2022,1
503,April 2022,5
504,May 2022,2
505,March 2022,5
506,April 2022,5
507,May 2022,1
508,March 2022,1
509,April 2022,3
510,April 2022,3
511,April 2022,5
512,April 2022,1
513,April 2022,3
514,April 2022,3
515,April 2022,4
516,April 2022,2
517,April 2022,1
518,April 2022,2
519,April 2022,3
520,April 2022,1
521,April 2022,3
522,April 2022,4
523,April 2022,2
524,April 2022,2
525,April 2022,5
526,April 2022,5
527,April 2022,2
528,April 2022,2
529,April 2022,1
530,April 2022,2
531,April 2022,4
532,April 2022,5
533,April 2022,5
534,April 2022,2
535,April 2022,3
536,April 2022,2
537,April 2022,5
538,April 2022,2
539,April 2022,5
540,April 2022,3
541,April 2022,1
542,April 2022,4
543,April 2022,2
544,April 2022,2
545,April 2022,4
546,April 2022,2
547,April 2022,5
548,April 2022,2
549,April 2022,5
550,April 2022,2
551,April 2022,5
552,April 2022,1
553,April 2022,5
554,April 2022,3
555,April 2022,1
556,April 2022,1
557,April 2022,5
558,April 2022,1
559,April 2022,1
560,April 2022,4
561,April 2022,5
562,April 2022,2
563,April 2022,2
564,April 2022,5
565,April 2022,2
566,April 2022,4
567,April 2022,5
568,April 2022,4
569,April 2022,1
570,April 2022,1
571,April 2022,4
572,April 2022,4
573,April 2022,2
574,March 2022,4
575,April 2022,1
576,April 2022,1
577,April 2022,1
578,March 2022,3
579,April 2022,5
580,April 2022,1
581,April 2022,4
582,April 2022,5
583,April 2022,4
584,April 2022,3
585,April 2022,2
586,April 2022,1
587,April 2022,3
588,April 2022,1
589,April 2022,5
590,May 2021,2
591,March 2022,1
592,April 2022,3
593,April 2022,4
594,April 2022,5
595,November 2021,4
596,April 2022,4
597,April 2022,5
598,March 2022,1
599,April 2022,1
600,April 2022,3
601,March 2022,2
602,April 2022,5
603,April 2022,2
604,March 2022,3
605,March 2022,1
606,April 2022,1
607,April 2022,3
608,April 2022,1
609,March 2022,1
610,March 2022,1
611,March 2022,3
612,April 2022,1
613,March 2022,5
614,April 2022,1
615,March 2022,5
616,March 2022,1
617,March 2022,1
618,February 2022,3
619,March 2022,5
620,March 2022,5
621,March 2022,3
622,March 2022,2
623,March 2022,2
624,March 2022,2
625,March 2022,5
626,March 2022,1
627,March 2022,1
628,March 2022,2
629,March 2022,3
630,March 2022,1
631,March 2022,1
632,March 2022,1
633,March 2022,5
634,March 2022,3
635,March 2022,2
636,March 2022,2
637,March 2022,5
638,March 2022,5
639,March 2022,1
640,March 2022,1
641,March 2022,3
642,March 2022,2
643,March 2022,1
644,March 2022,2
645,March 2022,1
646,March 2022,3
647,March 2022,1
648,March 2022,4
649,March 2022,5
650,March 2022,3
651,March 2022,1
652,March 2022,1
653,March 2022,3
654,March 2022,4
655,March 2022,5
656,February 2022,2
657,March 2022,2
658,March 2022,4
659,March 2022,2
660,March 2022,1
661,March 2022,3
662,March 2022,1
663,March 2022,1
664,March 2022,3
665,March 2022,3
666,March 2022,5
667,March 2022,5
668,March 2022,4
669,March 2022,1
670,February 2022,1
671,March 2022,2
672,March 2022,2
673,March 2022,1
674,March 2022,5
675,March 2022,5
676,March 2022,2
677,March 2022,1
678,March 2022,4
679,March 2022,5
680,March 2022,1
681,March 2022,2
682,March 2022,3
683,February 2022,5
684,March 2022,1
685,March 2022,4
686,March 2022,1
687,February 2022,5
688,March 2022,2
689,March 2022,3
690,March 2022,1
691,March 2022,5
692,February 2022,1
693,March 2022,1
694,March 2022,1
695,March 2022,2
696,July 2021,4
697,February 2022,2
698,March 2022,4
699,March 2022,2
700,February 2022,1
701,March 2022,4
702,March 2022,5
703,March 2022,3
704,February 2022,2
705,March 2022,2
706,March 2022,4
707,March 2022,1
708,March 2022,3
709,February 2022,1
710,March 2022,3
711,February 2022,1
712,February 2022,4
713,March 2022,5
714,March 2022,2
715,February 2022,1
716,February 2022,1
717,February 2022,5
718,February 2022,3
719,February 2022,1
720,February 2022,5
721,February 2022,2
722,February 2022,2
723,February 2022,4
724,February 2022,1
725,February 2022,2
726,February 2022,1
727,February 2022,2
728,February 2022,1
729,February 2022,1
730,February 2022,3
731,February 2022,4
732,February 2022,1
733,February 2022,2
734,February 2022,4
735,February 2022,5
736,February 2022,2
737,February 2022,5
738,February 2022,1
739,February 2022,5
740,February 2022,1
741,February 2022,1
742,February 2022,1
743,February 2022,3
744,February 2022,2
745,February 2022,2
746,February 2022,2
747,February 2022,4
748,February 2022,1
749,February 2022,2
750,February 2022,2
751,February 2022,2
752,February 2022,5
753,February 2022,4
754,February 2022,2
755,February 2022,1
756,February 2022,3
757,February 2022,2
758,February 2022,1
759,February 2022,3
760,July 2021,1
761,November 2021,1
762,February 2022,3
763,February 2022,5
764,February 2022,1
765,February 2022,2
766,February 2022,5
767,February 2022,5
768,January 2022,1
769,February 2022,2
770,February 2022,3
771,February 2022,5
772,February 2022,1
773,February 2022,3
774,February 2022,3
775,February 2022,4
776,February 2022,3
777,February 2022,2
778,February 2022,3
779,February 2022,4
780,February 2022,2
781,February 2022,3
782,February 2022,1
783,February 2022,4
784,January 2022,1
785,February 2022,2
786,February 2022,4
787,February 2022,3
788,February 2022,4
789,January 2022,3
790,February 2022,2
791,February 2022,2
792,December 2021,1
793,March 2021,4
794,February 2022,3
795,October 2021,1
796,February 2022,1
797,February 2022,4
798,February 2022,2
799,February 2022,3
800,February 2022,1
801,February 2022,1
802,February 2022,5
803,December 2021,3
804,January 2022,1
805,February 2022,2
806,February 2022,1
807,February 2022,1
808,January 2022,3
809,January 2022,2
810,January 2022,1
811,January 2022,1
812,February 2022,1
813,January 2022,5
814,January 2022,5
815,January 2022,5
816,January 2022,2
817,January 2022,5
818,January 2022,1
819,January 2022,5
820,January 2022,1
821,January 2022,3
822,January 2022,4
823,January 2022,1
824,December 2021,3
825,January 2022,1
826,January 2022,4
827,January 2022,5
828,January 2022,4
829,January 2022,1
830,January 2022,1
831,January 2022,5
832,January 2022,4
833,January 2022,4
834,January 2022,2
835,November 2021,4
836,January 2022,1
837,January 2022,1
838,January 2022,5
839,January 2022,3
840,January 2022,2
841,December 2021,4
842,January 2022,3
843,January 2022,5
844,December 2021,5
845,January 2022,5
846,January 2022,1
847,January 2022,2
848,January 2022,4
849,January 2022,1
850,January 2022,5
851,January 2022,1
852,January 2022,5
853,January 2022,2
854,January 2022,1
855,January 2022,5
856,January 2022,1
857,January 2022,2
858,January 2022,3
859,January 2022,4
860,January 2022,1
861,January 2022,5
862,January 2022,2
863,January 2022,4
864,December 2021,4
865,January 2022,1
866,January 2022,5
867,January 2022,2
868,December 2021,1
869,January 2022,5
870,January 2022,3
871,January 2022,4
872,December 2021,2
873,January 2022,2
874,January 2022,2
875,January 2022,1
876,January 2022,2
877,January 2022,5
878,January 2022,5
879,December 2021,2
880,December 2021,3
881,December 2021,5
882,December 2021,2
883,December 2021,3
884,December 2021,2
885,December 2021,1
886,December 2021,1
887,January 2022,2
888,December 2021,3
889,January 2022,4
890,January 2022,4
891,December 2021,2
892,January 2022,3
893,December 2021,1
894,December 2021,3
895,December 2021,3
896,January 2022,1
897,December 2021,3
898,December 2021,2
899,December 2021,2
900,December 2021,4
901,December 2021,1
902,December 2021,4
903,December 2021,5
904,December 2021,5
905,December 2021,4
906,August 2021,4
907,December 2021,4
908,December 2021,2
909,December 2021,1
910,December 2021,1
911,December 2021,1
912,December 2021,4
913,December 2021,2
914,December 2021,2
915,December 2021,3
916,December 2021,1
917,December 2021,1
918,May 2021,4
919,December 2021,3
920,December 2021,3
921,December 2021,2
922,December 2021,4
923,December 2021,1
924,December 2021,3
925,December 2021,1
926,December 2021,2
927,December 2021,4
928,December 2021,4
929,December 2021,4
930,December 2021,4
931,December 2021,5
932,December 2021,2
933,December 2021,2
934,December 2021,5
935,December 2021,3
936,December 2021,4
937,December 2021,3
938,December 2021,3
939,December 2021,2
940,December 2021,1
941,December 2021,2
942,October 2021,2
943,December 2021,5
944,December 2021,2
945,December 2021,1
946,December 2021,2
947,December 2021,4
948,December 2021,5
949,December 2021,2
950,December 2021,4
951,December 2021,1
952,December 2021,3
953,December 2021,1
954,December 2021,2
955,December 2021,2
956,December 2021,5
957,December 2021,3
958,December 2021,4
959,December 2021,1
960,December 2021,4
961,December 2021,5
962,December 2021,1
963,December 2021,3
964,December 2021,1
965,November 2021,3
966,December 2021,3
967,December 2021,2
968,December 2021,2
969,December 2021,2
970,December 2021,3
971,December 2021,3
972,December 2021,4
973,December 2021,2
974,December 2021,1
975,December 2021,1
976,December 2021,4
977,December 2021,3
978,December 2021,5
979,December 2021,2
980,November 2021,4
981,December 2021,1
982,November 2021,1
983,December 2021,2
984,November 2021,4
985,December 2021,3
986,November 2021,1
987,December 2021,2
988,December 2021,1
989,December 2021,2
990,November 2021,5
991,November 2021,3
992,November 2021,2
993,December 2021,1
994,November 2021,3
995,November 2021,1
996,November 2021,4
997,November 2021,3
998,November 2021,1
999,November 2021,1
1000,November 2021,1
1001,November 2021,3
1002,November 2021,1
1003,November 2021,1
1004,November 2021,2
1005,November 2021,1
1006,November 2021,1
1007,November 2021,2
1008,November 2021,5
1009,November 2021,5
1010,November 2021,1
1011,November 2021,1
1012,November 2021,3
1013,November 2021,3
1014,November 2021,3
1015,November 2021,1
1016,September 2021,5
1017,November 2021,2
1018,November 2021,1
1019,November 2021,3
1020,November 2021,1
1021,November 2021,2
1022,November 2021,2
1023,November 2021,2
1024,November 2021,3
1025,November 2021,3
1026,November 2021,2
1027,November 2021,1
1028,October 2021,3
1029,November 2021,2
1030,November 2021,1
1031,November 2021,4
1032,November 2021,3
1033,November 2021,1
1034,November 2021,2
1035,November 2021,2
1036,November 2021,1
1037,October 2021,2
1038,November 2021,3
1039,November 2021,3
1040,November 2021,1
1041,November 2021,1
1042,November 2021,4
1043,November 2021,2
1044,November 2021,4
1045,November 2021,3
1046,November 2021,3
1047,November 2021,1
1048,July 2021,1
1049,November 2021,1
1050,November 2021,4
1051,November 2021,3
1052,November 2021,3
1053,November 2021,1
1054,November 2021,1
1055,November 2021,2
1056,November 2021,1
1057,November 2021,5
1058,November 2021,1
1059,September 2021,3
1060,November 2021,1
1061,October 2021,3
1062,November 2021,1
1063,November 2021,2
1064,November 2021,2
1065,November 2021,2
1066,November 2021,3
1067,November 2021,3
1068,October 2021,1
1069,November 2021,3
1070,October 2021,3
1071,November 2021,1
1072,November 2021,3
1073,November 2021,2
1074,November 2021,2
1075,October 2021,3
1076,November 2021,3
1077,November 2021,2
1078,November 2021,1
1079,October 2021,5
1080,October 2021,5
1081,November 2021,1
1082,October 2021,3
1083,October 2021,2
1084,November 2021,1
1085,October 2021,1
1086,November 2021,1
1087,October 2021,1
1088,October 2021,4
1089,October 2021,1
1090,October 2021,2
1091,October 2021,2
1092,October 2021,4
1093,October 2021,2
1094,October 2021,1
1095,September 2021,4
1096,October 2021,5
1097,October 2021,3
1098,May 2021,5
1099,October 2021,2
1100,October 2021,2
1101,October 2021,2
1102,October 2021,4
1103,October 2021,2
1104,October 2021,2
1105,October 2021,1
1106,October 2021,5
1107,October 2021,2
1108,October 2021,3
1109,October 2021,4
1110,October 2021,1
1111,October 2021,1
1112,September 2021,2
1113,October 2021,2
1114,October 2021,4
1115,October 2021,3
1116,October 2021,2
1117,October 2021,5
1118,October 2021,3
1119,October 2021,1
1120,October 2021,1
1121,August 2021,5
1122,October 2021,1
1123,October 2021,1
1124,October 2021,3
1125,October 2021,2
1126,November 2020,5
1127,September 2021,1
1128,October 2021,2
1129,October 2021,2
1130,October 2021,2
1131,October 2021,5
1132,September 2021,2
1133,October 2021,2
1134,October 2021,1
1135,October 2021,3
1136,September 2021,5
1137,October 2021,4
1138,April 2021,5
1139,October 2021,2
1140,October 2021,1
1141,October 2021,2
1142,October 2021,4
1143,September 2021,1
1144,October 2021,5
1145,October 2021,1
1146,September 2021,1
1147,October 2021,3
1148,October 2021,1
1149,October 2021,3
1150,October 2021,3
1151,October 2021,1
1152,October 2021,1
1153,September 2021,2
1154,October 2021,1
1155,September 2021,1
1156,October 2021,4
1157,September 2021,1
1158,September 2021,5
1159,September 2021,5
1160,September 2021,5
1161,September 2021,3
1162,September 2021,5
1163,September 2021,5
1164,September 2021,3
1165,September 2021,1
1166,September 2021,4
1167,September 2021,2
1168,September 2021,1
1169,September 2021,2
1170,September 2021,4
1171,September 2021,3
1172,September 2021,4
1173,September 2021,3
1174,September 2021,1
1175,September 2021,2
1176,September 2021,1
1177,September 2021,4
1178,September 2021,1
1179,August 2021,1
1180,September 2021,4
1181,September 2021,1
1182,September 2021,3
1183,September 2021,5
1184,September 2021,4
1185,September 2021,5
1186,September 2021,5
1187,September 2021,3
1188,September 2021,4
1189,September 2021,3
1190,September 2021,1
1191,July 2021,1
1192,September 2021,2
1193,September 2021,2
1194,September 2021,2
1195,September 2021,2
1196,September 2021,4
1197,September 2021,4
1198,September 2021,3
1199,September 2021,5
1200,September 2021,4
1201,September 2021,4
1202,September 2021,3
1203,September 2021,2
1204,September 2021,2
1205,September 2021,1
1206,September 2021,1
1207,September 2021,3
1208,September 2021,3
1209,September 2021,1
1210,September 2021,2
1211,September 2021,5
1212,July 2021,1
1213,September 2021,4
1214,August 2021,5
1215,September 2021,2
1216,September 2021,3
1217,September 2021,3
1218,September 2021,1
1219,September 2021,2
1220,September 2021,2
1221,September 2021,3
1222,September 2021,1
1223,September 2021,2
1224,September 2021,2
1225,September 2021,4
1226,July 2021,1
1227,September 2021,1
1228,September 2021,1
1229,September 2021,1
1230,September 2021,1
1231,September 2021,5
1232,September 2021,1
1233,September 2021,1
1234,September 2021,1
1235,August 2021,2
1236,September 2021,4
1237,September 2021,3
1238,September 2021,3
1239,September 2021,4
1240,October 2020,4
1241,September 2021,1
1242,September 2021,3
1243,September 2021,1
1244,September 2021,1
1245,September 2021,3
1246,September 2021,5
1247,September 2021,5
1248,September 2021,1
1249,September 2021,1
1250,September 2021,5
1251,September 2021,1
1252,September 2021,1
1253,August 2021,3
1254,September 2021,1
1255,August 2021,2
1256,August 2021,2
1257,August 2021,5
1258,August 2021,2
1259,August 2021,2
1260,August 2021,4
1261,August 2021,3
1262,August 2021,1
1263,August 2021,3
1264,August 2021,5
1265,August 2021,1
1266,August 2021,1
1267,August 2021,1
1268,August 2021,5
1269,August 2021,3
1270,August 2021,2
1271,August 2021,1
1272,August 2021,1
1273,August 2021,3
1274,August 2021,5
1275,August 2021,1
1276,August 2021,4
1277,August 2021,2
1278,June 2021,5
1279,August 2021,5
1280,August 2021,3
1281,August 2021,1
1282,August 2021,1
1283,August 2021,5
1284,August 2021,5
1285,August 2021,1
1286,August 2021,5
1287,August 2021,1
1288,July 2021,1
1289,August 2021,2
1290,July 2021,2
1291,August 2021,2
1292,February 2021,3
1293,July 2021,2
1294,August 2021,5
1295,August 2021,2
1296,August 2021,1
1297,August 2021,1
1298,August 2021,3
1299,August 2021,4
1300,August 2021,1
1301,August 2021,1
1302,August 2021,5
1303,August 2021,1
1304,August 2021,3
1305,August 2021,3
1306,August 2021,1
1307,August 2021,4
1308,August 2021,1
1309,August 2021,3
1310,August 2021,5
1311,August 2021,3
1312,August 2021,5
1313,August 2021,4
1314,August 2021,1
1315,August 2021,3
1316,August 2021,5
1317,August 2021,5
1318,August 2021,2
1319,August 2021,2
1320,July 2021,5
1321,August 2021,4
1322,July 2021,2
1323,August 2021,4
1324,August 2021,1
1325,August 2021,1
1326,July 2021,1
1327,July 2021,1
1328,July 2021,1
1329,July 2021,1
1330,August 2021,2
1331,July 2021,4
1332,August 2021,5
1333,July 2021,1
1334,August 2021,4
1335,August 2021,1
1336,July 2021,2
1337,July 2021,5
1338,August 2021,3
1339,July 2021,3
1340,August 2021,5
1341,August 2021,2
1342,August 2021,2
1343,July 2021,3
1344,August 2021,2
1345,June 2021,1
1346,July 2021,1
1347,July 2021,3
1348,July 2021,5
1349,July 2021,3
1350,July 2021,3
1351,July 2021,1
1352,July 2021,3
1353,July 2021,4
1354,July 2021,4
1355,July 2021,4
1356,July 2021,4
1357,July 2021,4
1358,July 2021,4
1359,July 2021,5
1360,July 2021,1
1361,July 2021,2
1362,July 2021,2
1363,July 2021,5
1364,July 2021,3
1365,July 2021,3
1366,July 2021,1
1367,July 2021,1
1368,July 2021,2
1369,July 2021,5
1370,July 2021,2
1371,July 2021,2
1372,July 2021,5
1373,July 2021,2
1374,July 2021,1
1375,July 2021,1
1376,July 2021,1
1377,July 2021,5
1378,July 2021,3
1379,July 2021,5
1380,July 2021,1
1381,July 2021,2
1382,July 2021,1
1383,July 2021,4
1384,June 2021,5
1385,July 2021,5
1386,July 2021,2
1387,July 2021,2
1388,July 2021,2
1389,July 2021,1
1390,July 2021,5
1391,July 2021,2
1392,July 2021,2
1393,July 2021,1
1394,July 2021,1
1395,July 2021,4
1396,July 2021,4
1397,July 2021,4
1398,July 2021,3
1399,July 2021,4
1400,July 2021,3
1401,July 2021,3
1402,July 2021,3
1403,July 2021,1
1404,July 2021,1
1405,July 2021,1
1406,June 2021,4
1407,July 2021,2
1408,July 2021,1
1409,July 2021,1
1410,July 2021,5
1411,July 2021,2
1412,July 2021,2
1413,July 2021,1
1414,June 2021,2
1415,July 2021,5
1416,July 2021,2
1417,July 2021,1
1418,July 2021,1
1419,June 2021,1
1420,July 2021,1
1421,July 2021,1
1422,July 2021,5
1423,July 2021,2
1424,July 2021,1
1425,July 2021,3
1426,July 2021,3
1427,July 2021,1
1428,July 2021,1
1429,July 2021,1
1430,July 2021,5
1431,July 2021,1
1432,July 2021,1
1433,May 2021,1
1434,June 2021,1
1435,July 2021,3
1436,July 2021,1
1437,July 2021,5
1438,July 2021,1
1439,July 2021,5
1440,July 2021,3
1441,July 2021,1
1442,July 2021,5
1443,July 2021,1
1444,July 2021,5
1445,July 2021,1
1446,July 2021,1
1447,July 2021,1
1448,July 2021,3
1449,July 2021,2
1450,July 2021,2
1451,July 2021,2
1452,July 2021,1
1453,June 2021,5
1454,July 2021,1
1455,July 2021,5
1456,June 2021,3
1457,July 2021,1
1458,July 2021,5
1459,July 2021,2
1460,July 2021,2
1461,July 2021,1
1462,July 2021,4
1463,July 2021,2
1464,July 2021,2
1465,July 2021,3
1466,July 2021,5
1467,July 2021,2
1468,July 2021,1
1469,June 2021,5
1470,July 2021,5
1471,July 2021,2
1472,July 2021,2
1473,July 2021,1
1474,July 2021,5
1475,June 2021,1
1476,July 2021,2
1477,July 2021,3
1478,July 2021,1
1479,June 2021,1
1480,June 2021,3
1481,June 2021,1
1482,June 2021,2
1483,June 2021,2
1484,June 2021,2
1485,June 2021,1
1486,June 2021,3
1487,June 2021,5
1488,June 2021,5
1489,June 2021,4
1490,June 2021,5
1491,June 2021,1
1492,June 2021,1
1493,June 2021,2
1494,June 2021,1
1495,June 2021,2
1496,August 2020,5
1497,June 2021,2
